Date,GOOGL,IOC.NS,TSLA,UNH
2022-04-21,124.81449890136719,80.30496215820312,336.260009765625,524.32080078125
2022-04-22,119.635498046875,79.88871765136719,335.01666259765625,508.2235412597656
2022-04-25,123.0739974975586,75.96415710449219,332.67333984375,511.4721374511719
2022-04-26,118.6500015258789,76.73717498779297,292.1400146484375,501.2383117675781
2022-04-27,114.29450225830078,75.7262954711914,293.836669921875,501.2675476074219
2022-04-28,118.52249908447266,77.2723388671875,292.5033264160156,511.6185607910156
2022-04-29,114.1094970703125,74.92354583740234,290.2533264160156,496.1359558105469
2022-05-02,116.58300018310547,75.31006622314453,300.9800109863281,488.91656494140625
2022-05-03,117.33399963378906,,303.0833435058594,487.4239196777344
2022-05-04,122.26100158691406,74.83435821533203,317.5400085449219,495.2286682128906
2022-05-05,116.50550079345703,74.74516296386719,291.09332275390625,482.6435546875
2022-05-06,115.74649810791016,75.07220458984375,288.54998779296875,487.4239196777344
2022-05-09,112.51100158691406,73.73428344726562,262.3699951171875,474.546142578125
2022-05-10,114.3949966430664,72.5450210571289,266.67999267578125,476.09735107421875
2022-05-11,113.60250091552734,71.62334442138672,244.6666717529297,474.2827453613281
2022-05-12,112.84400177001953,72.60448455810547,242.6666717529297,467.1121520996094
2022-05-13,116.05049896240234,72.1287841796875,256.5299987792969,473.551025390625
2022-05-16,114.44499969482422,72.60448455810547,241.4566650390625,477.27777099609375
2022-05-17,116.4729995727539,73.9721450805664,253.8699951171875,480.5069580078125
2022-05-18,111.89949798583984,70.19622802734375,236.60333251953125,459.8733215332031
2022-05-19,110.38400268554688,69.72052001953125,236.47332763671875,466.8682861328125
2022-05-20,108.90799713134766,69.5421371459961,221.3000030517578,473.87298583984375
2022-05-23,111.48799896240234,69.98811340332031,224.96665954589844,480.0679931640625
2022-05-24,105.97000122070312,70.5827407836914,209.3866729736328,485.41424560546875
2022-05-25,105.80500030517578,68.26367950439453,219.60000610351562,485.9312744140625
2022-05-26,107.7925033569336,67.90689849853516,235.91000366210938,489.97021484375
2022-05-27,112.31649780273438,67.87716674804688,253.2100067138672,494.73101806640625
2022-05-30,,69.03669738769531,,
2022-05-31,113.76200103759766,68.97723388671875,252.75332641601562,484.6532287597656
2022-06-01,113.89199829101562,70.2854232788086,246.7899932861328,480.5264892578125
2022-06-02,117.62249755859375,69.95838165283203,258.3333435058594,480.24359130859375
2022-06-03,114.54100036621094,70.34488677978516,234.51666259765625,473.755859375
2022-06-06,116.82050323486328,69.89891052246094,238.27999877929688,478.21435546875
2022-06-07,117.14949798583984,70.2854232788086,238.8866729736328,484.9654541015625
2022-06-08,117.19400024414062,70.16649627685547,241.86666870117188,481.48260498046875
2022-06-09,114.83550262451172,70.34488677978516,239.7066650390625,477.4826965332031
2022-06-10,111.1614990234375,69.72052001953125,232.22999572753906,472.7998962402344
2022-06-13,106.39250183105469,67.55011749267578,215.73666381835938,458.23431396484375
2022-06-14,106.71549987792969,65.55811309814453,220.88999938964844,450.47833251953125
2022-06-15,109.7645034790039,64.93374633789062,233.0,452.995361328125
2022-06-16,106.03350067138672,64.30937957763672,213.10000610351562,446.5433349609375
2022-06-17,107.14350128173828,61.9605827331543,216.75999450683594,442.5976867675781
2022-06-20,,61.276756286621094,,
2022-06-21,111.54399871826172,62.882266998291016,237.0366668701172,470.2662048339844
2022-06-22,111.48750305175781,62.763336181640625,236.086669921875,479.4302062988281
2022-06-23,112.24199676513672,63.8039436340332,235.07000732421875,489.3481750488281
2022-06-24,117.9749984741211,64.51750183105469,245.7066650390625,485.2655334472656
2022-06-27,115.83350372314453,65.1418685913086,244.9199981689453,495.0758056640625
2022-06-28,112.00749969482422,64.39856719970703,232.663330078125,497.7975769042969
2022-06-29,111.70149993896484,65.29051971435547,228.49000549316406,504.9154052734375
2022-06-30,108.96299743652344,66.2270736694336,224.47332763671875,502.87890625
2022-07-01,108.73750305175781,66.4946517944336,227.26333618164062,506.5700378417969
2022-07-04,,66.3162612915039,,
2022-07-05,113.26300048828125,65.64729309082031,233.06666564941406,494.6645202636719
2022-07-06,114.5719985961914,64.75535583496094,231.73333740234375,504.50408935546875
2022-07-07,118.78299713134766,64.84454345703125,244.5433349609375,503.61322021484375
2022-07-08,119.35350036621094,64.84454345703125,250.76333618164062,507.77423095703125
2022-07-11,115.67649841308594,64.71075439453125,234.3433380126953,506.1294250488281
2022-07-12,114.02050018310547,63.01605224609375,233.07000732421875,503.6523742675781
2022-07-13,111.35350036621094,62.793067932128906,237.0399932861328,490.7482604980469
2022-07-14,110.36750030517578,63.105255126953125,238.31333923339844,491.9133605957031
2022-07-15,111.77749633789062,62.74847412109375,240.06666564941406,518.6615600585938
2022-07-18,109.02999877929688,63.46202850341797,240.54666137695312,508.4988098144531
2022-07-19,113.80999755859375,64.2201919555664,245.52999877929688,522.2841796875
2022-07-20,113.9000015258789,64.5323715209961,247.5,508.5966491699219
2022-07-21,114.33999633789062,64.71075439453125,271.7066650390625,511.52410888671875
2022-07-22,107.9000015258789,64.35397338867188,272.24334716796875,510.49609375
2022-07-25,107.51000213623047,64.30937957763672,268.4333190917969,518.3872680664062
2022-07-26,105.0199966430664,63.90800094604492,258.8599853515625,520.4630737304688
2022-07-27,113.05999755859375,64.30937957763672,274.82000732421875,523.4197998046875
2022-07-28,114.22000122070312,64.26478576660156,280.8999938964844,530.15576171875
2022-07-29,116.31999969482422,65.0675277709961,297.1499938964844,530.9879760742188
2022-08-01,114.86000061035156,63.41743469238281,297.27667236328125,524.1736450195312
2022-08-02,115.12999725341797,64.17559051513672,300.586669921875,524.2520141601562
2022-08-03,118.08000183105469,63.32823944091797,307.39666748046875,529.3333740234375
2022-08-04,118.19000244140625,63.50662612915039,308.6333312988281,522.5777587890625
2022-08-05,117.47000122070312,65.20133209228516,288.1700134277344,523.8604125976562
2022-08-08,117.30000305175781,65.42431640625,290.42333984375,525.3681640625
2022-08-09,116.62999725341797,,283.3333435058594,526.0143432617188
2022-08-10,119.69999694824219,64.6661605834961,294.3566589355469,526.4646606445312
2022-08-11,118.83999633789062,65.45027160644531,286.6300048828125,521.7064208984375
2022-08-12,121.68000030517578,66.0037612915039,300.0299987792969,532.3194580078125
2022-08-15,122.08000183105469,,309.32000732421875,533.2398681640625
2022-08-16,121.69999694824219,67.479736328125,306.5633239746094,534.6888427734375
2022-08-17,119.55000305175781,67.66423797607422,303.9966735839844,533.59228515625
2022-08-18,120.16999816894531,67.01849365234375,302.8699951171875,533.8076782226562
2022-08-19,117.20999908447266,66.5572509765625,296.6666564941406,536.8428344726562
2022-08-22,114.23999786376953,65.77313995361328,289.913330078125,533.17138671875
2022-08-23,113.86000061035156,65.54251861572266,296.4533386230469,524.5848388671875
2022-08-24,113.69000244140625,65.0812759399414,297.0966796875,525.2310791015625
2022-08-25,116.6500015258789,65.91151428222656,296.07000732421875,530.2340698242188
2022-08-26,110.33999633789062,66.32662963867188,288.0899963378906,518.1719360351562
2022-08-29,109.41999816894531,65.54251861572266,284.82000732421875,518.6810913085938
2022-08-30,108.94000244140625,65.9576416015625,277.70001220703125,511.8961486816406
2022-08-31,108.22000122070312,,275.6099853515625,508.4596862792969
2022-09-01,109.73999786376953,65.634765625,277.1600036621094,513.0318603515625
